The Forest Law	MNG	Full translated text (pdf)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcFVLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--dda0ca06383c4d0db4db0d1df01881948bb53fed/1462%20English.pdf|en;Full text - original (pdf)|http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1462%20Mongolian.pdf|mn
National Action Programme on Climate Change (NAPCC)	MNG	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb0FIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6d328a58d1627ac9d8026c61653e420303c76fc2/f|
Renewable Energy Law	MNG	full text original (pdf)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcFlLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a6946b33a781debb9018f62d3638e24d4e8e44e9/1464%20Mongolian.pdf|mn;full translated text (pdf)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcGNLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1d238d04a2a178c6b3e968fa4d03bf7cdb89dd73/1464%20English.pdf|en
National Renewable Energy Programme (2005-2020)	MNG	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBazhKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6f5bd3909500f24bef5856370f638a7b57421cbd/f|
Law on Disaster Prevention, 2003	MNG	full translated text (pdf)|http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1466%20English.pdf|en;Full text original (pdf)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcGdLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6f45d5f05f7920addf332013e58234f2248878d9/1466%20Mongolian.pdf|mn
National Action Program to Promote Quality and Environmental Management Systems	MNG	
The Energy Law	MNG	full text original pdf|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcGtLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--54af3eb84af5a1da0ded37619f7c31e261500d8f/1468%20Mongolian.pdf|mn;full translated pdf text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcG9LIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c861ec3a8f784f8edb184382e8ff9c8730ed473e/1468%20English.pdf|en
Action Programme for the Government of Mongolia 2016-2020	MNG	Full text|http://zasag.mn/en/news/khotolbor(12-mar-18)|
Sustainable Development Vision 2030	MNG	Full text|http://www.un-page.org/files/public/20160205_mongolia_sdv_2030.pdf(12-mar-18)|
National Forestry Policy	MNE	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbndHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--956f1cadbff5d72e235b20ed8d9a8be75b9fa58d/f|
National Strategy for Sustainable Development to 2030	MNE	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbjhHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e4f8cf78c6923dcb6e635198d70e56e35653910b/f|
National strategy in the field of climate change by 2030	MNE	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb2dIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5b650889a0e17fa6e30b1b0b591efbe96b96c4d4/f|
National Strategy with Action Plan for transposition, implementation and enforcement of the EU acquis on Environment and Climate Change 2016-2020	MNE	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdjBGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--eac7cda3f7d8938138d4ec1da91a6dc78e85f93d/f|
Energy Act 	MNE	Full unofficial translation of the 2015 text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa01OIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b0fb2ba03e12cc9791956db0e10993e4d16f1708/Energy%20Law.pdf|en
Energy policy of Montenegro until 2030 	MNE	Full translated text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa1FOIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b7ad3983252dc88dd1ac51c193b1b3f0ed0a596f/Energy%20Policy%20of%20Montenegro%20until%202030.pdf|en
Law on Efficient Use of Energy	MNE	Full consolidated text in Bosnian (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa1VOIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e124ede2bb05d373e87fb77263339b57226796d7/Montenegro%20EE%20law.pdf|
Framework Law 99-12 on the National Charter for the Environment and Sustainable Development	MAR	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBazRKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--7ca855f2069a132e0322baf1a5ede957329b09b8/f|
Law 47-09 on energy efficiency	MAR	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa3NKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--4bd16cadbd78b3931394c73d452b4ed48dfe3bc6/f|
Laws No. 16-09 and 39-16 on the Agency for Development of Renewable Energy and Energy Efficiency (ADEREE)	MAR	law 16-09 (full text)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa3dKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--020d6df120b656310e869728ceaaac37a08d4b14/f|;law 39-16 (full text)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBazBKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--686c3eb7f4b56c0f871089e53243f0f029919bdb/f|
Law 57-09, creating the Moroccan Agency for Solar Energy (MASEN)	MAR	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa29KIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f7cdf59938604a717e10fc3caa3ea7b7ef148a66/f|
National Plan Against Climate Change	MAR	
Energy Security Plan and National Energy Strategy Vision 2030	MAR	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbU1LIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2a7f74f7f564c1330276aaad8d19492aeadc6c15/STRATEGIE-ENERGETIQUE-NATIONALE%202011.pdf|fr
Law 13-09 on renewable energy, regulated by Decree 2-10-578	MAR	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaE1JIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ba0c0e366a69fdda323a979163b17d7c5abf67d2/f|
National Strategy of Sustainable Development 2020 and 2030	MAR	
Decrees no 2.17.655 and 2.19.452 on the Strategic (National) Committee for Sustainable Development	MAR	Full text (2019 decree)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ3dNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9ea2351a4884f4a6dce974c5246ff807079115d2/decree%20moroc%20jun19.pdf|ar;Full text (2018 decree)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcmNIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2691d1e6f6e825774c91f0d1d58af7b5a97a77ff/f|ar
Law No. 36-15 on water	MAR	full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaHdGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e185f6384987a1825495d158e533c07b73b8ecfb/f|
Decree No. 2-17-672 creating the training institute for the professions of renewable energies and energetic efficiency (IFMEREE) in Oujda	MAR	full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaDBGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--86df6ad9d211b3564df6a892541ad91a78097747/f|
Law No. 48-15 on the regulation of the electricity sector and the creation of the National Electricity Regulatory Authority	MAR	full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaDRGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--551606d8e2ac0112cad1585a24ccb25a8a7dab2b/f|
Dahir No. 1-03-59 promulgating Law No. 11-03 on the protection and enhancement of the environment	MAR	full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaDhGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a0eb08724ba0035192e1ee6fe969bb7914a2ce36/f|
Climate Change Policy of Morocco	MAR	CC Policy|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcXNFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5d1741376d8f61b778236ec83043057cfd2b4324/f|
Decree N° 2.19.721 establishing the National Climate Change and Biodiversity Commission	MAR	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBanNNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--009459d06ac4ed2e10458e9a2d238dee512941aa/BO_6880_Ar.pdf|ar
Law 15/2014 Establishing the Framework for Disaster Management, Including Prevention and Mitigation	MOZ	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbFVIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--53788b8be7a9a704dbe6e3e05c1a91558e86e8c4/f|pt
2013-2025 National Strategy for Climate Change (ENMC)	MOZ	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa0VKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--febfd571a369e51b677ee1417067a4c8d6f5a36d/f|
Decree 70/2013 Regulating Procedures for Project Approval for the Reduction of Emissions from Deforestation and Forestry Degradation (REDD )	MOZ	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdjBKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0df254dc4a635ccb0f5b9c963fa0317eaf906808/f|
Presidential Decree No. 7/2011 creating the Inter-ministerial Commission of Biofuels	MOZ	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBamtHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--4b12213c8927995031a333eb1a5d1a19965984f0/f|
Decree No. 58/2011 approving the Regulation on biofuels	MOZ	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdkFKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0020060b3b94942b801dd695a27d08cba877916b/f|
Strategy for New and Renewable Development 2011-2025	MOZ	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBamtKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a02bd1fd256c00908a3118c789bf5c0f8812463f/f|
National Biofuels Policy and Strategy	MOZ	
Resolution No. 10/2009 approving the New Policy on Energy	MOZ	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa0lKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--367af53c62550446800e223132fd15047309636e/f|
Policy on the Development of New and Renewable Energy (resolution 62/2009)	MOZ	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa0FKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ea3ce9b6198074d5400085b413b2b0fe4195b2f2/f|
Ministerial Decree 277/2009 approving the Rules of the National Directorate of New and Renewable Energy	MOZ	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdThKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--88ea9d41b5fbb052305cb0293e231656d669f0b5/f|
National Environmental Policy	MOZ	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajRKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f9ece0850ac829db318e371ce2182c58c0900813/f|
Decree No. 6/2016 creating the National Fund for Sustainable Development (FNDS)	MOZ	Link to full text (pdf)|http://extwprlegs1.fao.org/docs/pdf/moz172403.pdf|pt
Law No. 21/2013 on Disaster Management	MMR	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajBKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--04228c4d0b2e38c98d04c8cea50934be06dbfa4b/f|
Law No. 9/2012, The Environmental Conservation Law	MMR	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBandKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3aabf47de8da307bc8a466e1ab1a950b52c69218/f|
Myanmar Action Plan for Disaster Risk Reduction	MMR	
National Biodiversity Strategy and Action Plan	MMR	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ1lHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--05ada293c620b371c0e525a03545238aa484bbf5/f|
National Sustainable Development Strategy	MMR	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBamdKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9bf4741f1ea7c6d362b7cf6539f43830f6617e3f/f|
Myanmar Climate-Smart Agriculture Strategy	MMR	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaVFJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d027a9efaf3d5df4a63308ed3333a94d7993b20b/f|
Myanmar National Climate Change Policy 	MMR	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBalFLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6a7b87e566e7025a91bbb3a4fa4e19b0c3d26956/Myanmar-CC-Policy.pdf|en
Climate Change Strategy and Action Plan (MCCSAP) 2016-2030	MMR	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcThNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6fcc9bff4b1dce2a3213e2ade282f0e17be27922/2017%20Climate%20Change%20Strategy%20and%20Action%20Plan_2016_2030.pdf|en
The Myanmar National Framework for Community Disaster Resilience 2016	MMR	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBckFNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--7d4e646f4a3121ddcec386e404136a399d52e41b/2016%20Myanmar%20National%20Framework%20for%20Community%20Disaster%20Resilience.pdf|en
Myanmar Energy Master Plan 2015	MMR	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBckVNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--10e978e7cd509e78b4b8b659385189b829b3facc/2015%20Myanmar_Energy_Master_Plan.pdf|en
The Forest Law 1992 	MMR	Full text (WORD)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBck1NIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9ebff8e45958bfcb88055cb7537280c7e1e63467/1992%20Forest%20Law(1).docx|en
Electricty Law 2014	MMR	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBclFNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6923a7e42ac034e7bc427c0ba9947cfca81752d4/2014%20Electricity%20Law_Myanmarese.pdf|my
Myanmar Agriculture Development Strategy and Investment Plan (2018-19/ 2022-23)	MMR	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBclVNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a0a432a33acee37e176c5cf23c847bbd99f24430/2018%20Myanmar%20Agriculture%20Development%20Strategy%20and%20Investment%20Plan_2018_2023.pdf|en
Myanmar Sustainable Development Plan (2018-2030) 	MMR	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcllNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--39ef7e605c6a885c4fe170996b0c72f40c8a3f95/2018%20Myanmar%20Sustainable%20Development%20Plan_2018-2030.pdf|en
National Policy on Climate Change for Namibia	NAM	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdlVHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--50d59ef9b0622973365fb59d46acac7e659b7c0f/f|
Electricity Act 2007 as amended in 2016 (Net Metering Rules)	NAM	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb3dHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c78802f3299465391ac48fefe738560db95246ef/f|
Renewable Energy Feed in Tariff (REFIT) programme	NAM	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdnNHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--594a3c5b0a45a5af61eafc465c0e2107c7316601/f|;Amendment|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdndHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--06756144a1e9cc890e26f061daccff0825483650/f|;Website listing technical documents|https://www.nampower.com.na/refit/|
Energy Policy White Paper	NAM	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdjBHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--990bdde79f2e366df1e4fa8fdd2388cfe87a2e5a/f|
National Renewable Energy Policy	NAM	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc0lGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c18e156fe04facc92b6535203ed2cffe610d6169/f|
National Climate Change Strategy and Action Plan, 2013-2020	NAM	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb2NGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--4cbd8a594b36976320bf9dde16af7b3b650b0ce4/f|
Disaster Risk Management Act, 2012	NAM	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaUlGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--277433a4009e4a537518905a703e42b8aca3b026/f|
National Disaster Risk Management Plan	NAM	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcHNGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a964f76ea93ba568ad9d0ee5d084e7817bbefcc6/f|
Disaster Risk Management Policy	NAM	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcHdGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--7b2fd0a375e35e4ff6c4b79dc008288fa25ab7fb/f|
National Disaster Plan	NAM	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcG9GIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d143ed24b61cd6c06c718a662d4b982835f6240e/f|
Fifth National Development Plan	NAM	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcDBGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--545e71aab25f08f2e61bdb88a940d2de08092336/f|
Framework for Climate Change Adaptation and Disaster Risk Reduction	NRU	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcDhHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2f821e08660b94cdf00ed236cff2d99188842a24/f|
Energy Policy Framework	NRU	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBakFIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d8da4bcbeced8d8500c2b43cff85674c9b7883b2/f|
Nauru Energy Road Map 2018-2020 	NRU	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdEFNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3863f464e67fbfb9134922684b42912b1deb2411/Nauru%20Energy%20Roadmap%202018-2020_final.pdf|en;Full text for 2014-2020|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdmdHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f909db71aa137af56d197216ab1b5bf62637bebd/f|en
National Sustainability Development Strategy (NSDS) 2005-2025	NRU	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdjRHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--dd3622a01f1dfb365f1fdec337ca15b424657c24/f|
National Disaster Risk Management Act 2016	NRU	Full text (PDF) |https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBczhNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--4f2c3e370ccfee50a1e6ef3f27d4155c4776de23/National%20Disaster%20Risk%20Management%20Act%202016_Official.pdf|en
National Framework for Local Adaptation Plans for Action (LAPAs)	NPL	Full text (pdf)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbk1KIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--bf186f7ca2b1b2075efa567617cb20c885948878/f|
Climate Change Policy	NPL	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcklHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--414b50099b36a935d0ec9f7bde8ad9f7d95a636b/f|
The National Water Plan	NPL	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaEFJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--4403a1eea7903bb35c91cd8174fa14818261e6d2/f|
The Hydropower Development Policy	NPL	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBamNKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ad1aa8a46487a625108ddc2779f5bf3db212a954/f|
Priority Framework for Action: Climate Change Adaptation and Disaster Risk Management in Agriculture 2011-2020	NPL	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcmtGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f2a8976e4084391542cbdf2b0d435ca60592d392/f|
Industrial Policy 2011	NPL	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcmNNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--69bc03dd792c170a252ccb71447f0503dbc9a027/2011%20Industrial%20Policy%202011.pdf|en
Disaster Management Act 2017	NPL	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcmdNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a2b36ad3836e6daa6f73ca5552bce1f9f36703d0/2017%20Disaster%20Management%20Act%202017(1).pdf|
The National Strategy for Disaster Risk Management in Nepal 2008	NPL	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcmtNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--07aa41621ca8a76fd9b47cf03bd0482187c5034b/2008%20National%20Strategy%20for%20Disaster%20Risk%202008.pdf|en
Renewable Energy Subsidy Policy 2016	NPL	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcm9NIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c971642b3f863fe8f582d4f5afcd3aa6c220873b/2016%20Renewable%20Energy%20Subsidy%20Policy%202016.pdf|en
